80,2522,13842
0,2,9
0,4,2
0,5,8
0,7,5
0,8,2
0,10,1
0,11,5
0,13,1
0,14,2
0,15,10
0,16,6
0,19,6
0,20,3
0,21,4
0,22,10
0,23,3
0,25,9
0,26,4
0,29,5
0,31,10
0,32,4
0,33,3
0,34,4
0,35,10
0,36,2
0,37,5
0,38,9
0,39,2
0,40,5
0,41,9
0,42,10
0,43,6
0,44,9
0,45,5
0,46,9
0,47,1
0,49,9
0,51,9
0,52,8
0,53,2
0,54,9
0,55,8
0,56,8
0,57,6
0,59,3
0,61,7
0,63,3
0,64,5
0,65,1
0,67,5
0,68,10
0,70,8
0,71,1
0,72,7
0,73,8
0,74,8
0,75,6
0,76,8
0,78,5
0,79,4
1,2,10
1,3,9
1,6,3
1,7,7
1,8,4
1,9,3
1,10,10
1,11,3
1,12,10
1,13,4
1,14,7
1,15,10
1,16,3
1,17,9
1,18,7
1,20,3
1,21,1
1,22,3
1,23,8
1,24,1
1,25,7
1,26,9
1,27,6
1,28,6
1,29,4
1,30,10
1,31,3
1,34,8
1,35,5
1,36,3
1,37,5
1,39,1
1,41,4
1,42,8
1,43,5
1,44,4
1,45,6
1,46,9
1,47,7
1,48,9
1,49,7
1,50,10
1,51,1
1,53,5
1,54,1
1,55,7
1,56,7
1,58,10
1,60,4
1,61,8
1,62,9
1,63,10
1,64,8
1,66,3
1,67,3
1,69,8
1,70,10
1,71,7
1,72,4
1,73,8
1,74,5
1,75,5
1,76,10
1,77,8
1,78,9
2,3,7
2,4,1
2,6,7
2,7,9
2,9,6
2,10,10
2,11,5
2,13,3
2,14,7
2,15,8
2,16,6
2,17,5
2,18,10
2,19,2
2,20,3
2,21,4
2,22,9
2,23,6
2,24,2
2,25,7
2,26,2
2,27,8
2,28,6
2,29,1
2,30,2
2,31,7
2,33,6
2,36,4
2,37,2
2,38,6
2,39,8
2,42,6
2,44,9
2,46,6
2,47,6
2,48,4
2,49,8
2,50,6
2,51,4
2,53,7
2,54,3
2,55,9
2,56,5
2,57,3
2,58,7
2,59,9
2,60,3
2,61,7
2,62,2
2,63,3
2,64,5
2,66,2
2,69,9
2,71,3
2,72,2
2,73,8
2,74,6
2,75,9
2,76,3
2,77,5
2,78,6
2,79,5
3,4,3
3,5,5
3,6,7
3,9,9
3,10,2
3,11,2
3,12,2
3,13,5
3,14,6
3,15,1
3,18,9
3,19,10
3,20,8
3,21,7
3,22,3
3,23,8
3,24,4
3,25,10
3,26,1
3,28,7
3,29,4
3,31,3
3,32,2
3,33,6
3,37,2
3,38,9
3,39,2
3,40,2
3,44,8
3,45,1
3,47,10
3,48,6
3,49,7
3,50,3
3,53,4
3,54,3
3,55,2
3,56,7
3,57,7
3,58,1
3,59,1
3,61,7
3,62,7
3,64,2
3,66,6
3,67,10
3,69,6
3,70,3
3,71,1
3,72,2
3,75,8
3,77,3
3,78,7
3,79,9
4,5,6
4,6,6
4,7,3
4,8,8
4,10,4
4,12,7
4,16,2
4,18,6
4,19,5
4,22,1
4,23,2
4,24,5
4,25,3
4,26,10
4,27,1
4,28,1
4,29,10
4,30,5
4,31,7
4,33,6
4,34,10
4,35,1
4,36,3
4,37,9
4,38,7
4,39,5
4,40,10
4,41,10
4,42,3
4,44,10
4,46,8
4,47,4
4,48,8
4,50,5
4,51,10
4,53,2
4,54,4
4,55,6
4,56,3
4,57,9
4,58,5
4,62,1
4,63,10
4,64,10
4,65,4
4,67,6
4,68,5
4,69,7
4,70,3
4,72,2
4,73,6
4,75,10
4,76,10
4,77,5
4,78,4
4,79,9
5,6,5
5,7,2
5,10,2
5,12,8
5,13,7
5,14,6
5,16,9
5,17,6
5,18,6
5,19,5
5,20,4
5,21,2
5,22,6
5,23,9
5,24,1
5,25,6
5,26,6
5,27,9
5,28,9
5,29,9
5,30,5
5,32,4
5,33,6
5,34,6
5,35,9
5,38,8
5,40,4
5,41,3
5,42,7
5,44,1
5,45,8
5,46,6
5,49,4
5,50,8
5,51,7
5,52,6
5,53,4
5,54,3
5,55,8
5,56,2
5,57,3
5,58,9
5,59,1
5,60,9
5,61,10
5,62,8
5,65,7
5,67,9
5,69,2
5,71,5
5,72,10
5,73,6
5,74,3
5,76,8
5,77,6
5,78,3
5,79,2
6,7,3
6,8,3
6,9,3
6,10,6
6,12,10
6,13,8
6,14,5
6,15,6
6,16,2
6,17,4
6,18,7
6,19,3
6,20,6
6,21,9
6,22,7
6,23,10
6,24,9
6,25,5
6,26,1
6,31,10
6,32,1
6,33,10
6,35,10
6,36,2
6,38,6
6,39,1
6,40,7
6,41,6
6,43,6
6,44,9
6,45,1
6,47,5
6,48,8
6,49,8
6,52,4
6,53,8
6,54,5
6,56,6
6,57,10
6,58,9
6,59,10
6,60,9
6,62,3
6,63,6
6,64,1
6,65,6
6,67,6
6,70,5
6,71,4
6,73,6
6,74,3
6,75,9
6,77,2
6,78,3
6,79,1
7,8,10
7,9,4
7,10,5
7,11,3
7,12,9
7,13,4
7,14,9
7,15,4
7,18,4
7,19,2
7,20,6
7,21,4
7,24,9
7,25,6
7,26,5
7,27,9
7,29,8
7,30,4
7,31,2
7,32,3
7,33,4
7,34,4
7,35,8
7,37,8
7,38,5
7,41,6
7,42,2
7,44,1
7,46,6
7,47,3
7,48,9
7,49,4
7,51,2
7,53,5
7,54,2
7,56,8
7,57,9
7,58,4
7,60,2
7,62,4
7,63,9
7,65,4
7,67,9
7,68,9
7,69,10
7,70,3
7,71,5
7,72,5
7,73,10
7,75,6
7,76,7
7,77,8
7,78,9
7,79,4
8,9,7
8,10,4
8,11,3
8,12,1
8,13,6
8,14,10
8,15,3
8,16,9
8,17,9
8,19,1
8,20,9
8,21,9
8,22,8
8,23,5
8,24,1
8,26,7
8,27,3
8,28,5
8,29,9
8,30,7
8,31,5
8,33,6
8,34,4
8,35,3
8,36,2
8,38,9
8,40,10
8,41,10
8,42,3
8,43,10
8,44,7
8,45,4
8,46,8
8,47,3
8,48,1
8,49,5
8,50,1
8,51,7
8,52,10
8,53,9
8,54,10
8,55,2
8,56,9
8,57,3
8,58,3
8,60,10
8,61,3
8,63,1
8,64,9
8,65,4
8,67,9
8,68,6
8,69,7
8,70,4
8,71,8
8,72,9
8,73,10
8,74,3
8,78,2
8,79,8
9,10,9
9,11,6
9,12,2
9,13,4
9,15,6
9,16,6
9,17,2
9,18,6
9,19,3
9,20,3
9,21,3
9,22,2
9,23,9
9,25,10
9,26,8
9,27,4
9,30,10
9,31,1
9,33,5
9,34,4
9,35,7
9,36,3
9,37,5
9,38,9
9,39,3
9,40,2
9,41,4
9,42,10
9,43,4
9,44,7
9,45,7
9,46,9
9,47,2
9,48,9
9,49,4
9,50,5
9,52,1
9,54,4
9,55,3
9,56,6
9,57,5
9,58,5
9,59,1
9,61,6
9,62,9
9,64,5
9,65,5
9,66,6
9,67,3
9,68,7
9,69,8
9,70,5
9,71,8
9,74,8
9,75,6
9,76,6
9,77,5
9,78,3
9,79,9
10,11,7
10,12,1
10,13,10
10,15,8
10,16,8
10,17,1
10,18,4
10,19,8
10,20,9
10,21,8
10,22,10
10,23,10
10,25,5
10,26,6
10,28,1
10,29,9
10,30,7
10,32,8
10,33,1
10,34,6
10,35,3
10,36,4
10,37,3
10,38,1
10,39,8
10,40,9
10,41,8
10,42,10
10,43,3
10,44,7
10,45,6
10,47,1
10,48,4
10,49,4
10,54,10
10,55,3
10,56,10
10,57,3
10,58,3
10,59,2
10,60,6
10,61,7
10,62,4
10,63,10
10,64,9
10,66,10
10,67,6
10,69,1
10,70,4
10,72,5
10,73,10
10,74,3
10,76,6
10,77,5
10,79,1
11,13,6
11,14,6
11,15,10
11,16,7
11,17,1
11,18,5
11,19,3
11,20,7
11,21,10
11,23,9
11,24,4
11,25,4
11,26,10
11,27,10
11,28,9
11,29,1
11,30,3
11,31,2
11,32,8
11,33,7
11,34,1
11,35,6
11,36,7
11,37,2
11,38,8
11,40,7
11,41,7
11,42,5
11,43,8
11,45,5
11,46,3
11,48,4
11,49,6
11,50,6
11,51,5
11,52,1
11,54,3
11,56,5
11,57,3
11,59,10
11,60,9
11,61,5
11,62,2
11,63,7
11,65,8
11,66,3
11,67,9
11,68,5
11,69,4
11,70,4
11,72,9
11,74,7
11,75,3
11,76,8
11,77,2
12,13,7
12,14,8
12,15,5
12,16,4
12,17,4
12,21,2
12,22,7
12,23,6
12,24,6
12,25,8
12,27,5
12,29,4
12,30,8
12,32,5
12,33,7
12,34,10
12,35,9
12,36,9
12,37,3
12,38,1
12,39,10
12,42,7
12,43,3
12,44,2
12,45,4
12,46,3
12,47,8
12,48,10
12,49,1
12,50,1
12,51,5
12,52,4
12,53,1
12,54,5
12,55,2
12,57,7
12,59,8
12,61,3
12,62,1
12,63,4
12,64,1
12,65,5
12,67,3
12,69,10
12,70,6
12,71,2
12,72,10
12,73,7
12,74,6
12,75,4
12,79,3
13,14,8
13,15,4
13,16,2
13,17,8
13,18,3
13,19,1
13,20,4
13,22,2
13,23,10
13,24,4
13,26,4
13,27,7
13,28,5
13,32,4
13,35,9
13,36,4
13,38,3
13,39,7
13,42,10
13,43,4
13,44,1
13,45,2
13,47,9
13,48,4
13,49,8
13,50,2
13,51,10
13,52,7
13,53,2
13,54,8
13,55,10
13,58,9
13,59,10
13,60,9
13,61,10
13,62,1
13,63,4
13,65,4
13,66,8
13,67,2
13,70,6
13,71,8
13,73,3
13,74,10
13,75,7
13,76,4
13,77,4
13,78,10
13,79,9
14,15,1
14,17,7
14,18,3
14,19,4
14,20,4
14,21,6
