120,4247,23728
0,1,2
0,3,1
0,5,10
0,8,2
0,9,9
0,11,3
0,13,7
0,14,9
0,15,8
0,16,9
0,17,4
0,18,10
0,19,4
0,25,9
0,26,6
0,27,9
0,30,4
0,31,10
0,33,7
0,34,8
0,35,6
0,36,4
0,37,5
0,40,7
0,41,4
0,42,10
0,43,6
0,44,3
0,46,2
0,47,1
0,51,7
0,52,7
0,54,1
0,56,4
0,57,1
0,58,3
0,61,8
0,62,2
0,63,7
0,64,9
0,67,8
0,68,4
0,73,3
0,74,8
0,75,10
0,77,1
0,80,10
0,83,3
0,84,1
0,85,4
0,86,7
0,87,6
0,90,4
0,91,7
0,92,8
0,93,1
0,94,2
0,95,8
0,96,8
0,97,9
0,98,4
0,101,3
0,102,1
0,103,8
0,105,10
0,107,2
0,108,3
0,109,1
0,110,10
0,112,6
0,113,7
0,114,1
0,115,8
0,116,5
0,117,3
0,119,9
1,2,9
1,6,8
1,7,8
1,8,1
1,10,5
1,12,1
1,13,3
1,14,1
1,15,10
1,16,5
1,17,5
1,18,7
1,20,5
1,22,6
1,23,9
1,24,2
1,25,4
1,26,6
1,28,7
1,29,8
1,31,3
1,32,4
1,33,8
1,34,4
1,35,10
1,36,10
1,39,1
1,40,4
1,41,5
1,42,7
1,43,2
1,44,7
1,46,1
1,47,4
1,48,6
1,50,3
1,51,3
1,52,3
1,54,2
1,55,10
1,56,4
1,57,2
1,58,3
1,60,8
1,62,4
1,63,1
1,64,5
1,65,1
1,66,6
1,67,3
1,68,5
1,70,4
1,71,10
1,72,10
1,73,4
1,74,6
1,75,4
1,76,3
1,77,8
1,78,4
1,80,4
1,81,6
1,82,5
1,83,1
1,84,9
1,85,4
1,86,1
1,87,6
1,91,9
1,92,1
1,94,4
1,95,6
1,97,7
1,99,9
1,101,7
1,102,6
1,103,1
1,105,8
1,106,3
1,107,9
1,108,10
1,111,6
1,112,9
1,113,6
1,116,10
1,117,8
2,5,3
2,6,8
2,8,2
2,10,4
2,13,1
2,15,6
2,16,6
2,17,7
2,18,3
2,19,8
2,21,4
2,22,7
2,24,9
2,25,7
2,26,3
2,27,6
2,28,4
2,30,4
2,34,4
2,36,9
2,38,1
2,39,9
2,40,10
2,41,6
2,42,7
2,43,6
2,44,4
2,45,9
2,46,10
2,48,1
2,50,2
2,51,6
2,53,4
2,54,5
2,55,2
2,56,2
2,57,3
2,60,4
2,62,4
2,63,4
2,65,3
2,66,5
2,67,1
2,69,10
2,73,5
2,74,2
2,75,8
2,76,5
2,79,6
2,81,6
2,82,6
2,84,4
2,86,5
2,87,10
