200,13972,77089
0,3,2
0,4,1
0,5,7
0,6,2
0,7,2
0,8,8
0,9,5
0,10,3
0,11,2
0,12,7
0,13,2
0,15,10
0,16,4
0,17,7
0,18,2
0,19,6
0,20,5
0,22,2
0,23,8
0,27,8
0,28,7
0,29,6
0,32,3
0,35,4
0,36,3
0,37,7
0,39,10
0,40,8
0,41,9
0,42,4
0,43,8
0,45,3
0,46,9
0,47,3
0,48,2
0,49,1
0,50,3
0,51,5
0,52,9
0,53,9
0,54,5
0,55,10
0,59,2
0,60,10
0,62,8
0,63,4
0,64,5
0,65,1
0,66,10
0,67,5
0,69,4
0,70,4
0,72,3
0,73,5
0,75,8
0,76,4
0,77,7
0,78,4
0,79,1
0,80,4
0,81,2
0,82,10
0,83,2
0,84,8
0,85,10
0,87,6
0,88,9
0,89,2
0,90,1
0,91,1
0,94,3
0,97,5
0,98,4
0,99,7
0,100,6
0,101,10
0,104,9
0,105,4
0,106,9
0,107,10
0,108,10
0,112,10
0,113,5
0,114,8
0,115,1
0,116,3
0,117,4
0,118,5
0,120,4
0,124,8
0,125,4
0,126,4
0,127,4
0,128,2
0,129,6
0,130,2
0,131,5
0,132,6
0,133,8
0,135,3
0,137,2
0,138,10
0,139,8
0,140,4
0,142,2
0,143,10
0,145,5
0,146,6
0,147,8
0,148,1
0,149,5
0,150,9
0,151,2
0,153,3
0,156,2
0,158,5
0,159,2
0,162,10
0,163,4
0,165,10
0,167,10
0,169,1
0,170,7
0,174,3
0,175,1
0,177,10
0,178,2
0,180,5
0,181,8
0,182,10
0,183,5
0,184,8
0,186,8
0,187,10
0,189,7
0,190,4
0,191,5
0,192,4
0,193,7
0,194,4
0,195,4
0,196,9
0,197,7
0,198,3
0,199,8
1,3,7
1,4,8
1,5,5
1,6,10
1,7,2
1,8,7
1,12,8
1,14,5
1,15,7
1,16,9
1,17,2
1,18,1
1,20,9
1,21,9
1,22,4
1,23,3
1,25,1
1,27,2
1,29,8
1,30,5
1,32,1
1,33,2
1,34,8
1,35,5
1,36,9
1,37,6
1,38,5
1,39,9
1,40,1
1,41,7
1,42,2
1,44,5
1,45,9
1,46,8
1,49,7
1,50,2
1,51,6
1,53,1
1,54,7
1,56,4
1,57,10
1,60,10
1,62,7
1,63,2
1,64,5
1,65,7
1,67,3
1,68,1
1,69,7
1,70,6
1,71,8
1,72,10
1,73,1
1,75,1
1,77,10
1,80,6
1,81,6
1,82,5
1,83,10
1,84,9
1,85,8
1,86,5
1,87,2
1,88,1
1,89,3
1,90,3
1,91,8
1,92,4
1,93,5
1,95,1
1,96,10
1,97,1
1,98,7
1,99,10
1,100,5
1,101,7
1,102,9
1,103,10
1,104,6
1,105,1
1,107,8
1,108,8
1,109,3
1,111,9
1,112,9
1,113,9
1,114,2
1,115,4
1,117,4
1,118,5
1,121,2
1,122,7
1,123,2
1,124,6
1,125,9
1,127,6
1,128,9
1,129,8
1,130,1
1,131,2
1,135,10
1,136,6
1,137,7
1,138,10
1,140,2
1,143,5
1,144,6
1,146,7
1,149,9
1,150,4
1,151,5
1,152,1
1,153,10
1,155,9
1,156,3
1,157,4
1,159,6
1,160,4
1,161,5
1,162,1
1,163,5
1,165,6
1,166,3
1,169,3
1,170,2
1,171,7
1,172,2
1,173,9
1,174,9
1,175,2
1,176,3
1,177,3
1,178,3
1,181,6
1,182,2
1,184,6
1,185,3
1,187,2
1,188,4
1,189,3
1,190,10
1,191,9
1,192,5
1,193,9
1,194,8
1,195,1
1,197,8
2,3,8
2,4,4
2,5,2
2,7,6
2,8,6
2,9,5
2,10,6
2,11,7
2,13,1
2,14,2
2,15,2
2,16,9
2,17,9
2,18,2
2,19,7
2,20,6
2,21,4
2,22,5
2,23,3
2,25,8
2,26,4
2,27,4
2,28,2
2,29,2
2,31,10
2,33,9
2,34,3
2,35,10
2,36,6
2,37,10
2,38,5
2,39,10
2,40,10
2,42,3
2,45,7
2,46,3
2,47,7
2,48,4
2,50,5
2,51,4
2,52,4
2,53,9
2,54,8
2,55,5
2,56,1
2,57,8
2,59,6
2,60,10
2,61,3
2,64,8
2,65,4
2,66,9
2,67,3
2,68,9
2,69,10
2,70,2
2,71,1
2,73,7
2,74,8
2,75,4
2,77,10
2,79,4
2,80,4
2,81,5
2,83,8
2,84,10
2,85,4
2,87,1
2,88,7
2,89,2
2,91,7
2,93,9
2,94,2
2,96,7
2,97,3
2,99,3
2,100,10
2,103,9
2,104,1
2,106,10
2,108,9
2,109,3
2,111,5
2,113,10
2,116,10
2,117,9
2,118,2
2,120,8
2,121,1
2,122,3
2,125,9
2,126,1
2,127,10
2,130,1
2,133,6
2,135,5
2,136,6
2,137,8
2,138,9
2,140,7
2,142,10
2,145,6
2,146,8
2,147,3
2,148,5
2,149,7
2,150,8
2,151,5
2,152,10
2,153,2
2,155,4
2,157,3
2,158,8
2,159,5
2,160,7
2,161,1
2,162,4
2,163,2
2,164,7
2,165,8
2,166,7
2,167,4
2,168,2
2,169,8
2,170,6
2,172,3
2,173,8
2,174,5
2,175,6
2,176,2
2,179,3
2,180,5
2,181,6
2,182,8
2,183,4
2,185,5
2,186,1
2,187,6
2,188,8
2,189,1
2,190,8
2,191,4
2,192,3
2,194,9
2,195,10
2,196,9
2,197,4
2,198,2
2,199,8
3,4,4
3,5,4
3,6,1
3,7,3
3,8,5
3,9,9
3,10,6
3,12,2
3,13,3
3,16,5
3,17,8
3,18,8
3,19,9
3,20,3
3,21,2
3,23,4
3,24,7
3,26,8
3,27,2
3,28,1
3,29,10
3,32,1
3,35,1
3,38,4
3,40,9
3,41,1
3,42,10
3,44,2
3,45,3
3,49,5
3,51,6
3,53,4
3,55,10
3,56,9
3,61,8
3,62,2
3,63,9
3,65,7
3,66,10
3,69,6
3,72,10
3,73,6
3,74,5
3,79,2
3,81,7
3,82,9
3,83,8
3,84,3
3,85,9
3,87,8
3,89,10
3,90,6
3,91,9
3,93,4
3,96,6
3,97,4
3,98,1
3,99,4
3,100,2
3,102,1
3,104,3
3,105,6
3,106,6
3,107,1
3,110,1
3,112,4
3,113,8
3,114,7
3,115,3
3,117,9
3,118,8
3,121,3
3,122,1
3,127,5
3,128,10
3,129,2
3,130,9
3,131,1
3,133,4
3,135,10
3,139,2
3,141,4
3,144,5
3,145,5
3,147,2
3,150,8
3,151,2
3,154,3
3,157,8
3,158,5
3,159,4
3,161,10
3,162,5
3,163,9
3,164,7
3,165,5
3,166,2
3,167,7
3,169,7
3,171,2
3,173,10
3,174,5
3,175,6
3,176,8
3,177,6
3,178,6
3,179,2
3,180,10
3,182,5
3,184,10
3,186,10
3,187,2
3,189,8
3,190,9
3,193,8
3,194,10
3,196,10
3,198,4
3,199,3
4,6,5
4,8,10
4,9,4
4,10,10
4,11,10
4,12,3
4,13,9
4,14,6
4,15,4
4,16,8
4,18,4
4,19,4
4,21,1
4,22,3
4,23,4
4,24,3
4,25,1
4,26,6
4,27,2
4,28,10
4,32,7
4,35,4
4,37,4
4,38,7
4,40,3
4,42,8
4,43,6
4,48,10
4,51,9
4,52,7
4,54,9
4,55,1
4,56,1
4,58,6
4,59,2
4,60,5
4,62,6
4,63,8
4,64,7
4,65,2
4,66,10
4,67,6
4,69,6
4,71,4
4,72,10
4,74,3
4,75,7
4,76,8
4,77,8
4,78,5
4,79,8
4,80,6
4,81,8
4,82,4
4,84,8
4,86,7
4,87,10
4,88,7
4,90,7
4,91,5
4,92,8
4,93,8
4,94,4
4,95,10
4,96,1
4,97,9
4,98,9
4,99,7
4,100,9
4,101,4
4,102,9
4,103,8
4,104,5
4,105,6
4,106,2
4,107,1
4,109,4
4,110,2
4,111,8
4,113,10
4,114,3
4,115,3
4,116,5
4,119,9
4,120,8
4,122,2
4,123,10
4,124,8
4,126,8
4,127,3
4,128,1
4,129,4
4,130,9
4,132,4
4,133,9
4,134,4
4,135,9
4,138,2
4,139,2
4,140,10
4,141,6
4,142,7
4,143,3
4,145,5
4,147,4
4,148,7
4,149,1
4,153,7
4,155,4
4,156,8
4,157,4
4,158,7
4,159,9
4,160,9
4,164,4
4,168,4
4,171,7
4,172,1
4,173,5
4,174,7
4,176,2
4,177,10
4,178,1
4,179,5
4,180,1
4,182,1
4,183,1
4,184,9
4,185,2
4,186,6
4,187,2
